smiles	catalog_id	fid	hasTertiaryAmine	nHBD	nHBA	cLogP	nHeteroAtoms	RingCount	nRotatableBonds	nAromaticBonds	nAcidicGroup	nBasicGroup	AtomicPolarizability	MolWt	TPSA	MaxTrainSimilarity	FpClusterId	PhysChemClusterId	Prom-0	Prom-1	Prom-2	Prom-0-0	Prom-1-0	Prom-2-0	Prom-0-1	Prom-1-1	Prom-2-1	Prom-0-2	Prom-1-2	Prom-2-2	Sign-0	Sign-1	Sign-2	Sign-3	Sign-4	Sign-5	Sign-6	Sign-7	Sign-8	Sign-9	smiles_valid	smiles_error	excel_row
C#CCCC1(CCC(=O)NC2CCN(c3cccc(OC)c3)C2)N=N1	Z2866904389		0	1	5	2,75	6	3	8	6	0	0	55,45	340,43	66,29	0,58	9	4	0,516	0,042	0,075	0,388	0,229	0,024	0,861	0,149	0,094	0,728	0,674	0,056	0,008	0,033	0,257	0,015	0,008	0,001	0,014	0,057	0,024	0,022	1		288
C#CCCC1(CCC(=O)N2CCC(c3ccc(OC)cn3)CC2)N=N1	Z2866904394		0	0	5	3,15	6	3	7	6	0	0	55,45	340,43	67,15	0,61	11	9	0,127	0,015	0,008	0,112	0,171	0,003	0,808	0,05	0,004	0,701	0,095	0,026	0	0,474	0,083	0,02	0,014	0,003	0,008	0,062	0,03	0,001	1		289
C#CCCC1(CCC(=O)N2CCN(C3CC3)c3cc(F)ccc32)N=N1	Z2866904401		0	0	4	3,5	6	4	6	6	0	0	53,2	340,4	48,27	0,53	0	9	0,634	0,197	0,063	0,688	0,478	0,026	0,845	0,472	0,242	0,878	0,78	0,144	0,018	0,04	0,059	0,016	0,011	0,001	0,032	0,058	0,069	0,071	1		290
C#CCCC1(CCC(=O)Nc2ccc(N3CCNC(=O)C3)nc2)N=N1	Z2866904403		0	2	6	1,31	8	3	7	6	0	0	51,46	340,39	99,05	0,59	10	3	0,001	0	0,002	0,048	0,016	0,002	0,268	0,001	0,002	0,054	0,001	0	0,001	0,467	0,05	0,087	0,022	0,004	0	0,064	0,129	0,005	1		291
C#CCCC1(CCC(=O)Nc2nn(C)c3cc(C)n(C)c(=O)c23)N=N1	Z2866904407		0	1	7	1,87	8	3	6	10	0	0	51,46	340,39	93,64	0,55	2	10	0,03	0,007	0,003	0,195	0,149	0,017	0,223	0,059	0,009	0,199	0,032	0,007	0,001	0,527	0,009	0,037	0,032	0,189	0,001	0,065	0,014	0,027	1		292
C#CCCC1(CCC(=O)NCC2CCC3(CCCC3)O2)N=N1	Z2866904415		0	1	4	2,95	5	3	7	0	0	0	51,49	303,41	63,05	0,6	9	0	0,049	0,04	0,009	0,038	0,018	0,016	0,532	0,052	0,009	0,095	0,027	0,047	0,005	0,002	0,095	0,029	0,02	0,005	0,064	0,041	0,009	0,001	1		293
C#CCCC1(CCC(=O)N2CCCC2C2CCCOC2)N=N1	Z2866904417		0	0	4	2,76	5	3	6	0	0	0	51,49	303,41	54,26	0,65	0	0	0,335	0,044	0,005	0,162	0,052	0,005	0,643	0,188	0,021	0,528	0,206	0,11	0,002	0,023	0,18	0,064	0,014	0,156	0,063	0,043	0,022	0,001	1		294
C#CCCC1(CCC(=O)N2CCOC(C(F)(F)F)C2)N=N1	Z2866904438		0	0	4	2,13	8	2	5	0	0	0	40,12	303,28	54,26	0,58	13	0	0,016	0,006	0,001	0,033	0,005	0,003	0,411	0,01	0,001	0,124	0,111	0,004	0,001	0,004	0,107	0,041	0,044	0,009	0,148	0,041	0,009	0,014	1		295
C#CCCC1(CCC(=O)NC2CCN(Cc3ccncc3)CC2)N=N1	Z2866904440		1	1	5	2,52	6	3	8	6	0	1	56,41	339,44	69,95	0,62	9	4	0,001	0	0,002	0,009	0,007	0,003	0,508	0,002	0,005	0,041	0,001	0,001	0	0,138	0,934	0,225	0,009	0,004	0,001	0,053	0,04	0,001	1		296
C#CCCC1(CCC(=O)Nc2cc(C)nn2C2CC3CCC2C3)N=N1	Z2866904442		0	1	5	3,85	6	4	7	5	0	0	56,41	339,44	71,64	0,51	2	9	0,664	0,311	0,046	0,313	0,195	0,014	0,766	0,295	0,236	0,853	0,724	0,508	0,187	0,045	0,002	0,094	0,013	0,02	0,038	0,062	0,052	0,116	1		297
C#CCCC1(CCC(=O)NC2CCN(Cc3ccccn3)CC2)N=N1	Z2866904447		1	1	5	2,52	6	3	8	6	0	1	56,41	339,44	69,95	0,59	9	4	0,002	0,001	0,004	0,019	0,009	0,003	0,677	0,004	0,014	0,097	0,003	0,002	0	0,113	0,916	0,183	0,009	0,004	0,002	0,045	0,046	0,001	1		298
C#CCCC1(CCC(=O)N2CCCC2Cc2ccccc2OC)N=N1	Z2866904453		0	0	4	3,58	5	3	8	6	0	0	56,77	339,44	54,26	0,59	0	9	0,618	0,103	0,029	0,449	0,4	0,057	0,962	0,48	0,078	0,974	0,852	0,294	0,001	0,014	0,241	0,017	0,011	0,008	0,075	0,044	0,011	0	1		299
C#CCCC1(CCC(=O)NCC2(c3ccccc3)CCOCC2)N=N1	Z2866904456		0	1	4	3,21	5	3	8	6	0	0	56,77	339,44	63,05	0,5	6	9	0,249	0,112	0,076	0,225	0,175	0,137	0,826	0,288	0,185	0,639	0,495	0,213	0,003	0,01	0,114	0,071	0,013	0,006	0,119	0,034	0,014	0,013	1		300
C#CCCC1(CCC(=O)N2CC3(CCCC3)c3cccc(F)c32)N=N1	Z2866904472		0	0	3	4,34	5	4	5	6	0	0	54,53	339,41	45,03	0,49	7	9	0,918	0,367	0,129	0,764	0,651	0,235	0,951	0,746	0,547	0,957	0,952	0,443	0,012	0,036	0,01	0,083	0,017	0,01	0,497	0,045	0,021	0,029	1		301
C#CCCC1(CCC(=O)Nc2cc(N(C)C)n3nc(C)cc3n2)N=N1	Z2866904475		0	1	7	2,4	8	3	7	10	0	0	52,42	339,4	87,25	0,49	2	6	0,086	0,028	0,006	0,453	0,256	0,008	0,565	0,101	0,055	0,398	0,146	0,015	0,006	0,408	0,042	0,007	0,026	0,016	0,001	0,06	0,034	0,184	1		302
C#CCCC1(CCC(=O)Nc2ccccc2N2CCNC(=O)C2)N=N1	Z2866904478		0	2	5	1,92	7	3	7	6	0	0	52,79	339,4	86,16	0,56	2	13	0,054	0,001	0,003	0,104	0,121	0,018	0,391	0,044	0,026	0,216	0,048	0,006	0,008	0,064	0,212	0,029	0,012	0,032	0,002	0,06	0,04	0,012	1		303
C#CCCC1(CCC(=O)Nc2cccc(N3CCCNC3=O)c2)N=N1	Z2866904482		0	2	4	2,9	7	3	7	6	0	0	52,79	339,4	86,16	0,56	10	4	0,026	0,001	0,008	0,126	0,05	0,009	0,765	0,012	0,039	0,158	0,031	0,002	0,003	0,275	0,024	0,132	0,013	0,001	0,003	0,062	0,108	0,004	1		304
C#CCCC1(CCC(=O)NCc2nc3cc(OC)ccc3n2C)N=N1	Z2866904486		0	1	6	2,55	7	3	8	10	0	0	52,79	339,4	80,87	0,56	6	6	0,562	0,111	0,011	0,668	0,402	0,016	0,689	0,591	0,008	0,759	0,809	0,11	0	0,172	0	0,034	0,087	0,005	0,007	0,085	0,02	0,003	1		305
C#CCCC1(CCC(=O)N2CCC(N3CCCC3=O)C2)N=N1	Z2866904501		0	0	4	1,57	6	3	6	0	0	0	48,83	302,38	65,34	0,59	11	0	0	0,001	0,003	0,003	0,002	0,008	0,077	0	0,003	0,002	0	0	0	0,025	0,181	0,148	0,016	0,076	0,002	0,037	0,01	0	1		306
C#CCCC1(CCC(=O)NC2CC3CCCCN3C2=O)N=N1	Z2866904503		0	1	4	1,61	6	3	6	0	0	0	48,83	302,38	74,13	0,81	9	0	0,002	0,002	0,001	0,002	0,004	0,004	0,005	0	0,003	0,001	0	0	0	0,036	0,008	0,067	0,007	0,298	0,002	0,069	0,01	0	1		307
C#CCCC1(CCC(=O)Nc2cccc(CN3CCCCC3)c2)N=N1	Z2866904505		1	1	4	3,97	5	3	8	6	0	1	57,74	338,46	57,06	0,59	10	9	0,104	0,014	0,053	0,413	0,4	0,063	0,853	0,255	0,186	0,609	0,259	0,041	0,008	0,024	0,921	0,021	0,016	0,004	0,011	0,043	0,044	0,003	1		308
C#CCCC1(CCC(=O)N2CC(N(C)C)CCc3ccccc32)N=N1	Z2866904509		1	0	4	3,25	5	3	6	6	0	1	57,74	338,46	48,27	0,53	0	9	0,606	0,166	0,034	0,748	0,433	0,083	0,886	0,346	0,267	0,912	0,815	0,166	0,006	0,015	0,864	0,04	0,013	0,009	0,052	0,048	0,026	0,001	1		309
C#CCCC1(CCC(=O)Nc2cccc3c2CN(CC(C)C)C3)N=N1	Z2866904515		1	1	4	3,95	5	3	8	6	0	1	57,74	338,46	57,06	0,53	2	9	0,164	0,008	0,012	0,506	0,121	0,012	0,68	0,121	0,14	0,697	0,507	0,028	0,016	0,041	0,615	0,066	0,011	0,003	0,003	0,086	0,031	0,042	1		310
C#CCCC1(CCC(=O)NCC2CCCN(c3ccccc3)C2)N=N1	Z2866904517		0	1	4	3,37	5	3	8	6	0	0	57,74	338,46	57,06	0,63	6	9	0,466	0,127	0,066	0,538	0,341	0,061	0,916	0,36	0,337	0,875	0,666	0,133	0,006	0,005	0,664	0,024	0,007	0,001	0,12	0,046	0,038	0,02	1		311
C#CCCC1(CCC(=O)N2CCCc3c(NC(C)=O)cccc32)N=N1	Z2866904533		0	1	4	3,28	6	3	6	6	0	0	54,11	338,41	74,13	0,62	7	9	0,143	0,007	0,004	0,3	0,261	0,016	0,467	0,103	0,094	0,551	0,217	0,014	0,001	0,177	0,002	0,029	0,013	0,017	0,004	0,064	0,032	0,006	1		312
C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccccc3)CC2)N=N1	Z2866904535		0	0	4	2,33	6	3	6	6	0	0	54,11	338,41	65,34	0,67	7	4	0,043	0,006	0,005	0,079	0,089	0,011	0,32	0,053	0,013	0,225	0,083	0,013	0	0,043	0,004	0,184	0,011	0,007	0,007	0,065	0,014	0,008	1		313
C#CCCC1(CCC(=O)NC2CCN(C(C)=O)c3ccccc32)N=N1	Z2866904553		0	1	4	2,96	6	3	6	6	0	0	54,11	338,41	74,13	0,58	9	4	0,073	0,026	0,006	0,168	0,191	0,023	0,427	0,069	0,126	0,321	0,123	0,011	0,001	0,042	0,001	0,079	0,008	0,08	0,005	0,058	0,007	0,004	1		314
C#CCCC1(CCC(=O)NC2CCCN(c3ccccc3)C2=O)N=N1	Z2866904557		0	1	4	2,65	6	3	7	6	0	0	54,11	338,41	74,13	0,61	9	4	0,138	0,021	0,013	0,129	0,215	0,038	0,376	0,109	0,096	0,283	0,064	0,023	0,004	0,028	0,004	0,045	0,007	0,017	0,009	0,051	0,015	0,001	1		315
C#CCCC1(CCC(=O)Nc2cn(-c3cccc(OC)c3)nn2)N=N1	Z2866904560		0	1	7	2,57	8	3	8	11	0	0	50,13	338,37	93,76	0,57	2	6	0,244	0,098	0,113	0,635	0,475	0,064	0,95	0,118	0,081	0,917	0,842	0,045	0,006	0,238	0	0,007	0,032	0,001	0,042	0,069	0,047	0,031	1		316
C#CCCC1(CCC(=O)N2CCc3c(Cl)cccc32)N=N1	Z2866904564		0	0	3	3,58	5	3	5	6	0	0	45,11	301,78	45,03	0,73	7	9	0,525	0,09	0,032	0,452	0,403	0,085	0,856	0,539	0,119	0,869	0,804	0,149	0,002	0,047	0,002	0,013	0,014	0,007	0,552	0,063	0,084	0,08	1		317
C#CCCC1(CCC(=O)N2Cc3ccc(Cl)cc3C2)N=N1	Z2866904566		0	0	3	3,54	5	3	5	6	0	0	45,11	301,78	45,03	0,6	7	9	0,213	0,076	0,037	0,281	0,192	0,077	0,837	0,193	0,124	0,753	0,812	0,049	0,002	0,133	0,001	0,046	0,015	0,007	0,098	0,079	0,065	0,066	1		318
C#CCCC1(CCC(=O)N2CCCC3(CCCC3)CC2)N=N1	Z2866904568		0	0	3	3,92	4	3	5	0	0	0	53,79	301,43	45,03	0,62	13	12	0,144	0,034	0,018	0,152	0,053	0,021	0,553	0,101	0,013	0,434	0,358	0,062	0,005	0,008	0,195	0,082	0,024	0,014	0,329	0,029	0,011	0,004	1		319
C#CCCC1(CCC(=O)NC2CCc3nnnn3CC2)N=N1	Z2866904572		0	1	7	0,85	8	3	6	5	2	0	45,81	301,35	97,42	0,56	9	3	0,001	0,002	0,005	0,013	0,004	0,015	0,028	0	0,014	0,006	0,003	0,001	0,001	0,026	0,024	0,034	0,016	0,122	0,002	0,042	0,027	0,002	1		320
C#CCCC1(CCC(=O)N2CCCC(c3nnco3)C2)N=N1	Z2866904575		0	0	6	2,13	7	3	6	5	0	0	46,17	301,35	83,95	0,56	11	13	0,002	0,003	0,004	0,007	0,01	0,024	0,074	0,003	0,007	0,021	0,005	0,002	0,001	0,055	0,045	0,016	0,019	0,021	0,003	0,037	0,177	0	1		321
C#CCCC1(CCC(=O)N2CCCC2c2nc(C)no2)N=N1	Z2866904577		0	0	6	2,4	7	3	6	5	0	0	46,17	301,35	83,95	0,58	0	4	0,006	0,002	0,002	0,008	0,003	0,007	0,033	0,005	0,006	0,013	0,007	0,009	0,002	0,013	0,016	0,015	0,018	0,091	0,002	0,033	0,042	0	1		322
C#CCCC1(CCC(=O)N2CCC(CC(F)(F)F)C2)N=N1	Z2866904579		0	0	3	3,14	7	2	6	0	0	0	42,42	301,31	45,03	0,66	11	0	0,056	0,004	0,001	0,023	0,002	0,004	0,567	0,01	0,002	0,481	0,376	0,005	0,001	0,012	0,002	0,072	0,022	0,003	0,192	0,031	0,006	0,035	1		323
C#CCCC1(CCC(=O)N2CCC(C(F)(F)F)CC2)N=N1	Z2866904581		0	0	3	3,14	7	2	5	0	0	0	42,42	301,31	45,03	0,66	11	0	0,082	0,006	0,001	0,023	0,005	0,003	0,575	0,041	0,001	0,477	0,226	0,008	0	0,022	0,004	0,024	0,028	0,014	0,34	0,027	0,007	0,035	1		324
C#CCCC1(CCC(=O)NCC2(c3ccc(C)c(C)c3)CCC2)N=N1	Z2866904583		0	1	3	4,2	4	3	8	6	0	0	59,07	337,47	53,82	0,53	6	9	0,406	0,306	0,27	0,544	0,353	0,137	0,939	0,331	0,202	0,885	0,844	0,592	0,029	0,002	0,023	0,021	0,033	0,001	0,501	0,032	0,022	0,168	1		325
C#CCCC1(CCC(=O)N2CCC(c3ccon3)CC2)N=N1	Z2866904592		0	0	5	2,74	6	3	6	5	0	0	47,5	300,36	71,06	0,54	11	4	0,002	0,002	0,002	0,009	0,008	0,003	0,29	0,004	0,004	0,111	0,004	0,005	0	0,124	0,026	0,008	0,011	0,011	0,008	0,039	0,121	0,001	1		326
C#CCCC1(CCC(=O)Nc2ccc3c(n2)OCCO3)N=N1	Z2866904593		0	1	6	2,15	7	3	6	6	0	0	43,87	300,32	85,17	0,56	2	13	0,047	0,004	0,007	0,485	0,087	0,019	0,712	0,053	0,029	0,713	0,128	0,013	0,003	0,25	0,002	0,032	0,033	0,03	0,004	0,076	0,059	0,009	1		327
C#CCCC1(CCC(=O)N2CC3CCCN3Cc3ccccc32)N=N1	Z2866904597		1	0	4	3,35	5	4	5	6	0	1	56,41	336,44	48,27	0,54	0	9	0,478	0,092	0,02	0,729	0,428	0,081	0,901	0,342	0,392	0,908	0,688	0,072	0,004	0,049	0,75	0,115	0,009	0,008	0,005	0,048	0,056	0,001	1		328
C#CCCC1(CCC(=O)N2CCN(C3CC3)c3c(C)cccc32)N=N1	Z2866904600		0	0	4	3,67	5	4	6	6	0	0	56,41	336,44	48,27	0,54	0	9	0,768	0,358	0,051	0,834	0,629	0,056	0,922	0,677	0,393	0,922	0,782	0,371	0,021	0,007	0,297	0,017	0,012	0,004	0,062	0,049	0,064	0,06	1		329
C#CCCC1(CCC(=O)NCc2cc(OC)nc3ccccc23)N=N1	Z2866904603		0	1	5	3,22	6	3	8	11	0	0	52,78	336,4	75,94	0,59	6	1	0,576	0,115	0,013	0,491	0,289	0,028	0,876	0,463	0,036	0,831	0,87	0,125	0,003	0,257	0,005	0,027	0,044	0,038	0,001	0,057	0,006	0,01	1		330
C#CCCC1(CCC(=O)NC2CC2(F)c2ccccc2)N=N1	Z2866904613		0	1	3	3,1	5	3	7	6	0	0	46,58	299,35	53,82	0,55	9	9	0,225	0,068	0,041	0,081	0,026	0,147	0,641	0,197	0,058	0,386	0,43	0,068	0,008	0,004	0,004	0,036	0,021	0,005	0,589	0,034	0,008	0,009	1		331
C#CCCC1(CCC(=O)N2CC(c3ccc(F)cc3)C2)N=N1	Z2866904618		0	0	3	3,11	5	3	6	6	0	0	46,58	299,35	45,03	0,63	11	9	0,232	0,122	0,056	0,277	0,158	0,018	0,931	0,237	0,089	0,867	0,669	0,158	0,004	0,081	0,005	0,013	0,017	0,002	0,21	0,037	0,053	0,028	1		332
C#CCCC1(CCC(=O)NC2(c3ccccc3F)CC2)N=N1	Z2866904620		0	1	3	3,29	5	3	7	6	0	0	46,58	299,35	53,82	0,56	4	9	0,3	0,062	0,03	0,047	0,1	0,137	0,792	0,206	0,043	0,735	0,622	0,102	0,003	0,007	0,013	0,055	0,013	0,009	0,808	0,038	0,007	0,037	1		333
C#CCCC1(CCC(=O)NC2CCc3ccc(F)cc32)N=N1	Z2866904622		0	1	3	3,28	5	3	6	6	0	0	46,58	299,35	53,82	0,65	9	9	0,463	0,321	0,102	0,316	0,132	0,082	0,929	0,334	0,251	0,812	0,835	0,3	0,285	0,071	0,004	0,016	0,023	0,005	0,185	0,032	0,013	0,011	1		334
C#CCCC1(CCC(=O)N2CCc3n[nH]c(=O)cc3C2)N=N1	Z2866904625		0	1	5	1,01	7	3	5	6	0	0	44,84	299,33	90,78	0,59	7	3	0,006	0,002	0,002	0,01	0,015	0,015	0,06	0,004	0,006	0,022	0,02	0,001	0,001	0,634	0,002	0,038	0,032	0,394	0,001	0,048	0,064	0	1		335
C#CCCC1(CCC(=O)N2CCC3C2C3C(F)(F)F)N=N1	Z2866904627		0	0	3	2,75	7	3	5	0	0	0	41,08	299,3	45,03	0,56	0	0	0,244	0,008	0,003	0,218	0,013	0,015	0,334	0,114	0,008	0,457	0,52	0,01	0,003	0,017	0,05	0,105	0,033	0,143	0,54	0,031	0,008	0,014	1		336
C#CCCC1(CCC(=O)NC2C3CCC2Cc2ccccc2C3)N=N1	Z2866904635		0	1	3	3,65	4	4	6	6	0	0	57,73	335,45	53,82	0,59	9	9	0,851	0,634	0,071	0,859	0,299	0,048	0,964	0,723	0,612	0,973	0,931	0,74	0,689	0,095	0,085	0,086	0,013	0,017	0,371	0,044	0,013	0,013	1		337
C#CCCC1(CCC(=O)N2CC(c3ccccc3)C3CCCC32)N=N1	Z2866904637		0	0	3	4,14	4	4	6	6	0	0	57,73	335,45	45,03	0,56	0	9	0,843	0,644	0,059	0,925	0,436	0,037	0,978	0,779	0,598	0,985	0,953	0,774	0,083	0,034	0,017	0,112	0,012	0,025	0,467	0,036	0,033	0,005	1		338
C#CCCC1(CCC(=O)N2CC3(CCCC3)C2c2ccccc2)N=N1	Z2866904640		0	0	3	4,49	4	4	6	6	0	0	57,73	335,45	45,03	0,54	0	9	0,331	0,14	0,065	0,729	0,322	0,123	0,934	0,369	0,227	0,932	0,636	0,372	0,003	0,005	0,02	0,113	0,017	0,01	0,185	0,035	0,026	0,002	1		339
C#CCCC1(CCC(=O)NCc2ccc3c(c2)COC3)N=N1	Z2866904678		0	1	4	2,69	5	3	7	6	0	0	47,49	297,36	63,05	0,6	6	4	0,113	0,021	0,013	0,091	0,07	0,041	0,812	0,143	0,075	0,617	0,608	0,057	0,018	0,036	0,013	0,087	0,035	0,015	0,007	0,057	0,013	0,002	1		340
C#CCCC1(CCC(=O)N2CC(Oc3ccccc3)C2)N=N1	Z2866904681		0	0	4	2,63	5	3	7	6	0	0	47,49	297,36	54,26	0,66	11	4	0,295	0,058	0,018	0,328	0,184	0,115	0,922	0,515	0,038	0,889	0,682	0,175	0	0,021	0,004	0,027	0,022	0,009	0,215	0,046	0,028	0,005	1		341
C#CCCC1(CCC(=O)NC2COc3ccc(C)cc32)N=N1	Z2866904683		0	1	4	2,9	5	3	6	6	0	0	47,49	297,36	63,05	0,51	9	4	0,459	0,059	0,033	0,239	0,073	0,088	0,907	0,347	0,057	0,864	0,868	0,201	0,004	0,015	0,002	0,011	0,025	0,029	0,023	0,043	0,008	0,008	1		342
C#CCCC1(CCC(=O)NCc2nc3ncccn3n2)N=N1	Z2866904685		0	1	7	1,1	8	3	7	10	0	0	43,14	297,32	96,9	0,51	6	10	0,03	0,021	0,003	0,289	0,182	0,036	0,622	0,23	0,029	0,512	0,215	0,008	0,001	0,192	0	0,017	0,025	0,018	0,001	0,051	0,022	0,003	1		343
C#CCCC1(CCC(=O)NCc2nc(C(F)F)no2)N=N1	Z2866904687		0	1	6	1,98	9	2	8	5	0	0	38,01	297,27	92,74	0,54	6	13	0,004	0,002	0,003	0,036	0,007	0,036	0,157	0,004	0,027	0,085	0,027	0,003	0,027	0,009	0,002	0,027	0,043	0,018	0,002	0,033	0,009	0,034	1		344
C#CCCC1(CCC(=O)Nc2nnc(C3CCOCC3)s2)N=N1	Z2866904695		0	1	7	2,73	8	3	7	5	0	0	49,07	333,42	88,83	0,49	2	4	0,115	0,009	0,01	0,371	0,046	0,014	0,303	0,115	0,044	0,142	0,123	0,046	0,014	0,02	0,002	0,02	0,019	0,044	0,018	0,045	0,107	0,041	1		345
C#CCCC1(CCC(=O)Nc2ccc3c(C)noc3c2)N=N1	Z2866904702		0	1	5	3,43	6	3	6	10	0	0	44,83	296,33	79,85	0,56	10	1	0,101	0,105	0,122	0,234	0,17	0,016	0,802	0,12	0,1	0,62	0,287	0,153	0,185	0,157	0	0,003	0,028	0,008	0,128	0,061	0,033	0,242	1		346
C#CCCC1(CCC(=O)N2CCC(C)(N3CCOCC3)CC2)N=N1	Z2866904707		1	0	5	2,06	6	3	6	0	0	1	56,35	332,45	57,5	0,61	13	0	0,005	0,005	0,005	0,011	0,017	0,007	0,105	0,057	0,005	0,003	0,008	0,007	0	0,003	0,853	0,071	0,016	0,071	0,003	0,03	0,014	0,006	1		347
C#CCCC1(CCC(=O)N2CCCN(CC3CCCO3)CC2)N=N1	Z2866904710		1	0	5	2,06	6	3	7	0	0	1	56,35	332,45	57,5	0,58	13	0	0,025	0,003	0,007	0,043	0,008	0,006	0,372	0,036	0,006	0,084	0,104	0,003	0,001	0,022	0,658	0,154	0,015	0,027	0,013	0,065	0,025	0,001	1		348
C#CCCC1(CCC(=O)NC2CCN(CC3CCOC3)CC2)N=N1	Z2866904712		1	1	5	1,96	6	3	8	0	0	1	56,35	332,45	66,29	0,62	9	0	0,005	0,002	0,003	0,014	0,006	0,003	0,567	0,012	0,007	0,021	0,01	0,004	0,001	0,007	0,9	0,049	0,008	0,054	0,002	0,058	0,025	0,003	1		349
C#CCCC1(CCC(=O)NCc2cccc(-c3ccncc3)c2)N=N1	Z2866904727		0	1	4	3,72	5	3	8	12	0	0	53,74	332,41	66,71	0,6	6	1	0,403	0,154	0,097	0,532	0,353	0,154	0,922	0,417	0,095	0,843	0,693	0,359	0,056	0,213	0,006	0,031	0,033	0,003	0,012	0,063	0,005	0,27	1		350
C#CCCC1(CCC(=O)N2CCN(C(=O)C3CCCO3)CC2)N=N1	Z2866904729		0	0	5	1,19	7	3	6	0	0	0	52,73	332,4	74,57	0,55	13	11	0,011	0,003	0,004	0,012	0,026	0,007	0,017	0,013	0,002	0,012	0,005	0,004	0	0,019	0,002	0,188	0,011	0,116	0,004	0,08	0,007	0,009	1		351
C#CCCC1(CCC(=O)NC2CCC(=O)NC2C2CCCO2)N=N1	Z2866904731		0	2	5	1,28	7	3	7	0	0	0	52,73	332,4	92,15	0,49	9	11	0,004	0,003	0,005	0,005	0,015	0,011	0,01	0,009	0,006	0,003	0,001	0,004	0,004	0,026	0,001	0,022	0,009	0,558	0,002	0,061	0,025	0,001	1		352
C#CCCC1(CCC(=O)NCC2(CF)CCOCC2)N=N1	Z2866904743		0	1	4	2,22	6	2	8	0	0	0	46,53	295,36	63,05	0,6	6	0	0,048	0,005	0,002	0,012	0,004	0,005	0,157	0,01	0,001	0,02	0,146	0,012	0,001	0,002	0,005	0,042	0,025	0,005	0,033	0,031	0,014	0,002	1		353
C#CCCC1(CCC(=O)Nc2cc(C)c3nccn3c2)N=N1	Z2866904745		0	1	5	2,94	6	3	6	10	0	0	45,8	295,35	71,12	0,61	10	6	0,017	0,008	0,002	0,252	0,287	0,016	0,782	0,061	0,01	0,645	0,094	0,026	0,001	0,423	0,002	0,048	0,019	0,004	0,001	0,072	0,019	0,021	1		354
C#CCCC1(CCC(=O)N2C3CCC2CC(F)(F)C3)N=N1	Z2866904747		0	0	3	3,13	6	3	5	0	0	0	44,29	295,33	45,03	0,64	0	0	0,288	0,003	0,002	0,016	0,003	0,002	0,372	0,021	0,001	0,231	0,41	0,005	0,001	0,013	0,007	0,074	0,025	0,018	0,235	0,033	0,009	0,031	1		355
C#CCCC1(CCC(=O)N2CCC3(CC2)CC3(F)F)N=N1	Z2866904751		0	0	3	2,99	6	3	5	0	0	0	44,29	295,33	45,03	0,57	13	0	0,192	0,002	0,003	0,07	0,01	0,008	0,426	0,057	0,003	0,321	0,221	0,004	0	0,008	0,007	0,062	0,025	0,004	0,317	0,03	0,007	0,019	1		356
C#CCCC1(CCC(=O)N2CCCC3(C2)CC3(F)F)N=N1	Z2866904758		0	0	3	2,99	6	3	5	0	0	0	44,29	295,33	45,03	0,63	13	0	0,358	0,002	0,003	0,064	0,007	0,015	0,597	0,024	0,005	0,421	0,439	0,003	0	0,006	0,004	0,127	0,025	0,002	0,288	0,035	0,006	0,002	1		357
C#CCCC1(CCC(=O)NC2CC(OCC)C23CCCCC3)N=N1	Z2866904764		0	1	4	3,59	5	3	8	0	0	0	57,68	331,46	63,05	0,64	9	12	0,395	0,139	0,009	0,341	0,107	0,022	0,636	0,415	0,04	0,388	0,208	0,328	0,007	0,001	0,164	0,039	0,014	0,012	0,055	0,033	0,009	0,001	1		358
C#CCCC1(CCC(=O)NC2(c3ccc(F)cc3F)CCC2)N=N1	Z2866904806		0	1	3	3,82	6	3	7	6	0	0	49,57	331,37	53,82	0,59	4	9	0,466	0,078	0,036	0,124	0,201	0,04	0,821	0,246	0,036	0,86	0,722	0,085	0,003	0,015	0,02	0,038	0,014	0,003	0,472	0,039	0,018	0,25	1		359
C#CCCC1(CCC(=O)N2CCCC(OCC(F)(F)F)C2)N=N1	Z2866904810		0	0	4	2,91	8	2	7	0	0	0	46,31	331,34	54,26	0,66	11	0	0,033	0,049	0,005	0,053	0,01	0,008	0,608	0,021	0,016	0,34	0,404	0,048	0,001	0,011	0,003	0,042	0,043	0,005	0,018	0,047	0,014	0,006	1		360
C#CCCC1(CCC(=O)N2CC(C(F)(F)F)OC(C)(C)C2)N=N1	Z2866904814		0	0	4	2,91	8	2	5	0	0	0	46,31	331,34	54,26	0,71	13	0	0,004	0,013	0,009	0,039	0,01	0,004	0,239	0,004	0,007	0,079	0,054	0,004	0,006	0,017	0,266	0,063	0,033	0,002	0,033	0,053	0,009	0,022	1		361
C#CCCC1(CCC(=O)Nc2ccc3c(cnn3C(F)F)c2)N=N1	Z2866904819		0	1	5	3,73	8	3	7	10	0	0	45,58	331,33	71,64	0,58	10	1	0,504	0,304	0,023	0,735	0,344	0,038	0,904	0,509	0,197	0,826	0,758	0,29	0,038	0,265	0	0,029	0,094	0,001	0,055	0,067	0,046	0,277	1		362
