smiles	catalog_id	found_in_enaminestore
C#CCCC1(CCNC(=O)c2ccc(C(=O)OC)c(C(F)(F)F)c2)N=N1	Z4225966730	yes
C#CCCC1(CCNC(=O)c2sc3nccnc3c2NC)N=N1	Z4225966742	yes
C#CCCC1(CCNC(=O)C2CN(C)CC2c2cccnc2)N=N1	Z4225966780	yes
C#CCCC1(CCNC(=O)C2Cc3c(cnn3C)NC2C(F)(F)F)N=N1	Z4225967145	yes
C#CCCC1(CCNC(=O)C2CCN(Cc3nc4ccccc4[nH]3)CC2)N=N1	Z4225967258	yes
C#CCCC1(CCNC(=O)c2cc(C)nc3c2nc(C)n3C)N=N1	Z4225967523	yes
C#CCCC1(CCNC(=O)C2CC(C)c3nc(C)cn3C2)N=N1	Z4225967615	yes
C#CCCC1(CCNC(=O)c2cccc3cccc(OC)c23)N=N1	Z4225967770	yes
C#CCCC1(CCNC(=O)C2(c3ccc(F)cn3)CC2)N=N1	Z4225968069	yes
C#CCCC1(CCNC(=O)c2ccncc2-c2ccccc2)N=N1	Z4225968071	yes
C#CCCC1(CCNC(=O)c2sc(-c3ncc[nH]3)nc2C)N=N1	Z4225968129	yes
C#CCCC1(CCNC(=O)c2c(C)nc3sc(C)nn23)N=N1	Z4225968159	yes
C#CCCC1(CCNC(=O)c2ncn(-c3ncccc3F)n2)N=N1	Z4225968193	yes
C#CCCC1(CCNC(=O)c2cc(C)c3nc(C)cn3n2)N=N1	Z4225968222	yes
C#CCCC1(CCNC(=O)C2CC2c2nc(C(F)(F)F)no2)N=N1	Z4225968259	yes
C#CCCC1(CCNC(=O)C2CC3CC2C2OC(C)(C)OC32)N=N1	Z4225968278	yes
C#CCCC1(CCNC(=O)c2cc3c(cnn3C)nc2C)N=N1	Z4225968528	yes
C#CCCC1(CCNC(=O)C(C)Cn2nnc3ccccc32)N=N1	Z4225968559	yes
C#CCCC1(CCNC(=O)c2cc(F)c3nc(COC)cn3c2)N=N1	Z4225968611	yes
C#CCCC1(CCNC(=O)c2cc(OC)ncc2Cl)N=N1	Z4225968618	yes
C#CCCC1(CCNC(=O)C2(C)CCn3c(C)nnc32)N=N1	Z4225968833	yes
C#CCCC1(CCNC(=O)c2nccnc2-c2ccncc2)N=N1	Z4225968965	yes
C#CCCC1(CCNC(=O)C(O)Cc2ccc3ncccc3c2)N=N1	Z4225968968	yes
C#CCCC1(CCNC(=O)c2nnc3c(F)cccn23)N=N1	Z4225968976	yes
C#CCCC1(CCNC(=O)C2CN(c3ncc(F)cn3)C2)N=N1	Z4225969023	yes
C#CCCC1(CCNC(=O)C2(Oc3ccc(F)cc3)CCOCC2)N=N1	Z4225969132	yes
C#CCCC1(CCNC(=O)c2cc(C3CCCC3)nn2C)N=N1	Z4225969238	yes
C#CCCC1(CCNC(=O)c2cc3ccncc3cc2F)N=N1	Z4225969380	yes
C#CCCC1(CCNC(=O)c2c(C3CCCOC3)noc2CC)N=N1	Z4225969462	yes
C#CCCC1(CCNC(=O)c2cn(C)nc2OCC(F)F)N=N1	Z4225969482	yes
C#CCCC1(CCNC(=O)c2cn(C)nc2C2CCCO2)N=N1	Z4225969497	yes
C#CCCC1(CCNC(=O)C2CCc3cc(F)ccc3O2)N=N1	Z4225969667	yes
C#CCCC1(CCNC(=O)c2c(C)c3cnccn3c2C)N=N1	Z4225969854	yes
C#CCCC1(CCNC(=O)C2CC(O)CN2C(=O)c2ccc3c(c2)CCC3)N=N1	Z4225969886	yes
C#CCCC1(CCNC(=O)c2cn(CCC3CC3)nn2)N=N1	Z4225969987	yes
C#CCCC1(CCNC(=O)C2CC2c2nn(C)c3ccccc23)N=N1	Z4225970074	yes
C#CCCC1(CCNC(=O)c2ccc3cccnc3c2N)N=N1	Z4225970394	yes
C#CCCC1(CCNC(=O)c2c(C)cc(=O)n(-c3ccccc3)c2C)N=N1	Z4225970533	yes
C#CCCC1(CCNC(=O)c2c3c(nn2C)CCOC3)N=N1	Z4225970863	yes
C#CCCC1(CCNC(=O)c2cnc(COc3ccccc3)s2)N=N1	Z4225970932	yes
C#CCCC1(CCNC(=O)c2ccc(-c3cscn3)nc2)N=N1	Z4225971096	yes
C#CCCC1(CCNC(=O)C23CCC(CC2)N3Cc2ccccc2)N=N1	Z4225971153	yes
C#CCCC1(CCNC(=O)c2nccc(-n3ccc(C)n3)n2)N=N1	Z4225971449	yes
C#CCCC1(CCNC(=O)Cc2coc3c(OC)cccc23)N=N1	Z4225971499	yes
C#CCCC1(CCNC(=O)c2c(-c3ccccc3)nnn2C)N=N1	Z4225971556	yes
C#CCCC1(CCNC(=O)c2c(C)[nH]c(C(=O)OCC)c2CC)N=N1	Z4225971651	yes
C#CCCC1(CCNC(=O)c2nc3n(n2)CCC(C)N3)N=N1	Z4225971742	yes
C#CCCC1(CCNC(=O)c2ccnc(Cn3cnnc3)c2)N=N1	Z4225971859	yes
C#CCCC1(CCNC(=O)C2CC(=O)N(Cc3c(F)cccc3F)C2)N=N1	Z4225971865	yes
C#CCCC1(CCNC(=O)c2cccc3nc(C)sc23)N=N1	Z4225971961	yes
C#CCCC1(CCNC(=O)c2cnc3c(c2)CCC(=O)N3)N=N1	Z4225972089	yes
C#CCCC1(CCNC(=O)c2c(C3CC3)nn3ccccc23)N=N1	Z4225972109	yes
C#CCCC1(CCNC(=O)c2cc3cccnc3nc2C)N=N1	Z4225972140	yes
C#CCCC1(CCNC(=O)c2[nH]ncc2-c2ccncc2)N=N1	Z4225972333	yes
C#CCCC1(CCNC(=O)c2ccccc2N2CCCCC2=O)N=N1	Z4225972613	yes
C#CCCC1(CCNC(=O)Cn2cnc(C(F)(F)F)n2)N=N1	Z4225972796	yes
C#CCCC1(CCNC(=O)Cc2ccc3c(c2)ncn3C)N=N1	Z4225972802	yes
C#CCCC1(CCNC(=O)C2CN(CC)c3ccccc32)N=N1	Z4225972853	yes
C#CCCC1(CCNC(=O)c2sc(-n3cccc3)nc2CC)N=N1	Z4225972963	yes
C#CCCC1(CCNC(=O)c2csc(CN3CCN(C)CC3)n2)N=N1	Z4225973035	yes
C#CCCC1(CCNC(=O)c2ncnc3c2ccn3C2CC2)N=N1	Z4225973064	yes
C#CCCC1(CCNC(=O)c2ccc(=O)n3c2CCCCC3)N=N1	Z4225973227	yes
C#CCCC1(CCNC(=O)C2CCOC(c3cccc(F)c3)C2)N=N1	Z4225973276	yes
C#CCCC1(CCNC(=O)c2cnc(N3CCOCC3)nc2)N=N1	Z4225973315	yes
C#CCCC1(CCNC(=O)c2cccnc2-c2nncn2C)N=N1	Z4225973369	yes
C#CCCC1(CCNC(=O)c2ccc3nc(C)n(C)c(=O)c3c2)N=N1	Z4225973376	yes
C#CCCC1(CCNC(=O)Cc2ccn(C3CCCC3)n2)N=N1	Z4225973482	yes
C#CCCC1(CCNC(=O)CCc2cc3cccnc3nc2C)N=N1	Z4225973607	yes
C#CCCC1(CCNC(=O)c2ncc(-c3cccc(OC)c3)cn2)N=N1	Z4225973616	yes
C#CCCC1(CCNC(=O)c2cn(-c3ncccn3)cn2)N=N1	Z4225973677	yes
C#CCCC1(CCNC(=O)C2CCCN2S(=O)(=O)Cc2ccccc2)N=N1	Z4225973694	yes
C#CCCC1(CCNC(=O)c2cnccc2N2CCOCC2)N=N1	Z4225973703	yes
C#CCCC1(CCNC(=O)c2ccc3nc(C)c(=O)n(C)c3c2)N=N1	Z4225973706	yes
C#CCCC1(CCC(=O)NC2CN(CC(F)(F)F)C2)N=N1	Z4226129407	yes
C#CCCC1(CCC(=O)NCc2cc3ncccc3s2)N=N1	Z4228454810	yes
C#CCCC1(CCC(=O)NCCC23CCCN2CCC3)N=N1	Z4230443779	yes
C#CCCC1(CCC(=O)N2CCCCC2CN(CC)CC)N=N1	Z4232425600	yes
C#CCCC1(CCSc2nnc(-c3ccc(Cl)cc3)n2N)N=N1	Z4235686062	yes
C#CCCC1(CCN2C(=O)NC(C)(c3ccccc3)C2=O)N=N1	Z4235687609	yes
C#CCCC1(CCN2C(=O)NC(CC)(c3ccccc3)C2=O)N=N1	Z4235688046	yes
C#CCCC1(CCN2C(=O)NC(CC)(c3ccc(F)cc3)C2=O)N=N1	Z4235690679	yes
C#CCCC1(CCOc2cc3oc(=O)cc(C)c3cc2Cl)N=N1	Z4235766391	yes
C#CCCC1(CCSc2nnc(-c3ccc(OC)cc3OC)n2N)N=N1	Z4235934583	yes
C#CCCC1(CCSc2nnnn2-c2ccc(C)c(C)c2)N=N1	Z4235935071	yes
C#CCCC1(CCSc2nnc(-c3cccnc3)n2CC=C)N=N1	Z4235975163	yes
C#CCCC1(CCSc2nnc(COc3ccccc3OCC)n2N)N=N1	Z4235991857	yes
C#CCCC1(CCN2C(=O)C(=O)N(c3ccc(C)cc3C)C2=O)N=N1	Z4236060267	yes
C#CCCC1(CCOc2ccc(OCC)cc2C=O)N=N1	Z4236075654	yes
C#CCCC1(CCN2C(=O)c3ccccc3CS2(=O)=O)N=N1	Z4236160495	yes
C#CCCC1(CCC(=O)NCc2nnc(N3CCCC3)o2)N=N1	Z4236164078	yes
C#CCCC1(CCN2C(=O)NC(C)(c3ccc(F)cc3Cl)C2=O)N=N1	Z4236209482	yes
C#CCCC1(CCOc2ccc(C#N)c(F)c2)N=N1	Z4236225098	yes
C#CCCC1(CCOc2cccc(C)c2[N+](=O)[O-])N=N1	Z4236326839	yes
C#CCCC1(CCOc2cccc3c2NC(=O)CO3)N=N1	Z4236334836	yes
C#CCCC1(CCN2C(=O)NC(CCC(C)C)(C3CC3)C2=O)N=N1	Z4236405827	yes
C#CCCC1(CCOc2cc(OC)ccc2[N+](=O)[O-])N=N1	Z4236454988	yes
C#CCCC1(CCOc2cc(Br)ccc2[N+](=O)[O-])N=N1	Z4236476117	yes
C#CCCC1(CCOc2ccc(C=O)c(C)c2)N=N1	Z4236539337	yes
C#CCCC1(CCN2C(=O)NC3(CC(CO)C3)C2=O)N=N1	Z4236562986	yes
C#CCCC1(CCOc2ccc(C=O)c(CC)c2)N=N1	Z4236572901	yes
C#CCCC1(CCOc2cc(Br)cnc2F)N=N1	Z4236573353	yes
C#CCCC1(CCC(=O)NCc2ccc3c(c2)CN(C)C3)N=N1	Z4236643365	yes
C#CCCC1(CCOc2cnccc2C#N)N=N1	Z4237289563	yes
C#CCCC1(CCN2C(=O)CN(c3ccc(Cl)cc3)C2=O)N=N1	Z4237920684	yes
C#CCCC1(CCC(=O)NCCCn2nccc2C2CC2)N=N1	Z4238188694	yes
C#CCCC1(CCC(=O)NCCc2c[nH]c3cccnc23)N=N1	Z4239396050	yes
C#CCCC1(CCC(=O)NC(C)Cc2c(C)nn(C)c2C)N=N1	Z4240086115	yes
C#CCCC1(CCC(=O)NC2CCCN(C3CCOCC3)C2)N=N1	Z4240212273	yes
C#CCCC1(CCC(=O)NCc2ncccc2-n2cccn2)N=N1	Z4240578263	yes
C#CCCC1(CCC(=O)Nc2ccc(-c3ccccn3)cn2)N=N1	Z4241035275	yes
C#CCCC1(CCC(=O)NCc2cccc3ncn(C)c23)N=N1	Z4241317592	yes
C#CCCC1(CCC(=O)N2CCC3(CCCCN3C)CC2)N=N1	Z4241432867	yes
C#CCCC1(CCC(=O)NCc2nnc(Cc3ccccc3)[nH]2)N=N1	Z4245129212	yes
C#CCCC1(CCC(=O)NC2CCCn3cc(C(=O)OCC)nc32)N=N1	Z4245642605	yes
C#CCCC1(CCC(=O)N2CCC(Nc3cc(C)ncn3)CC2)N=N1	Z4245761991	yes
C#CCCC1(CCC(=O)N2CCCn3nc(C(=O)OCC)cc32)N=N1	Z4246327668	yes
C#CCCC1(CCC(=O)NC2CCc3nc(C(=O)OCC)cn3C2)N=N1	Z4246479296	yes
C#CCCC1(CCC(=O)N(Cc2cccnc2)C2CCN(C)CC2)N=N1	Z4247276186	yes
C#CCCC1(CCC(=O)N2CCc3cc(CN(C)C)ccc3C2)N=N1	Z4247686738	yes
C#CCCC1(CCC(=O)Nc2cccc3cc(C(=O)OC)cnc23)N=N1	Z4248981395	yes
C#CCCC1(CCC(=O)N(C)[C@@H](CN2CCCC2)c2ccccc2)N=N1	Z4249225370	yes
C#CCCC1(CCC(=O)N2C[C@@H]3C[C@H]2CN3C2CCC2)N=N1	Z4249879181	yes
C#CCCC1(CCC(=O)N2CC(c3cn(Cc4ccccc4)nn3)C2)N=N1	Z4249922115	yes
C#CCCC1(CCC(=O)N2CC3CN(C)CCC3(CO)C2)N=N1	Z4250670130	yes
C#CCCC1(CCC(=O)NC2=Nc3nc(-c4ccccc4)nn3CC2)N=N1	Z4250858596	yes
C#CCCC1(CCC(=O)N2CCC3(CC2)CC(=O)c2ncccc2O3)N=N1	Z4251462347	yes
C#CCCC1(CCC(=O)N2CCN3[C@H]4CC[C@H](C4)[C@H]3C2)N=N1	Z4251734505	yes
C#CCCC1(CCC(=O)N[C@H]2CC[C@H](c3n[nH]c(C)n3)CC2)N=N1	Z4252344838	yes
C#CCCC1(CCC(=O)N(Cc2ccccc2OC)Cc2ccnn2C)N=N1	Z4252896109	yes
C#CCCC1(CCC(=O)N2CC(c3nc4ccccc4n3C)C2)N=N1	Z4253180345	yes
C#CCCC1(CCC(=O)N2C(C)Cc3cc(O)ccc3C2C)N=N1	Z4253334894	yes
C#CCCC1(CCC(=O)NC2CCc3n[nH]c(=O)cc3C2)N=N1	Z4253977529	yes
C#CCCC1(CCC(=O)NCC2CCN(c3ncnc4[nH]ccc34)CC2)N=N1	Z4254677454	yes
C#CCCC1(CCC(=O)NCc2ccc(C(=O)NCc3ccccn3)cc2)N=N1	Z4254704238	yes
C#CCCC1(CCC(=O)NC(C)C2CN(Cc3cn(C)nc3C)CCO2)N=N1	Z4255413621	yes
C#CCCC1(CCC(=O)NC(CC(=O)OC)c2ccc(OC)cc2OC)N=N1	Z4256935369	yes
C#CCCC1(CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC)N=N1	Z4257607052	yes
C#CCCC1(CCC(=O)N2CC3(CCN(C4COC4)CC3)C2)N=N1	Z4259885782	yes
C#CCCC1(CCN(CCCCOC)Cc2ccccc2)N=N1	Z4260457589	yes
C#CCCC1(CCN2CCCCC2C(=O)NC)N=N1	Z4261069425	yes
C#CCCC1(CCN2CCCN(C(N)=O)CC2)N=N1	Z4261095356	yes
C#CCCC1(CCC(=O)NC2CCC3CCN(Cc4ccccc4)C32)N=N1	Z4261117099	yes
C#CCCC1(CCN(C)CCN2CCOCC2)N=N1	Z4261175727	yes
C#CCCC1(CCC(=O)N2C3CCCC2c2cn[nH]c2C3)N=N1	Z4261581070	yes
C#CCCC1(CCN(CCO)Cc2ccc(OC)cc2OC)N=N1	Z4261674236	yes
C#CCCC1(CCC(=O)N2CC(O)(Cc3ccn[nH]3)C2)N=N1	Z4261846013	yes
C#CCCC1(CCN2CCCC2CNC(=O)OC(C)(C)C)N=N1	Z4262141049	yes
C#CCCC1(CCN2CCC(N(C)C(=O)OC(C)(C)C)C2)N=N1	Z4262343968	yes
C#CCCC1(CCN2CCc3ccc([N+](=O)[O-])cc3C2)N=N1	Z4262473168	yes
C#CCCC1(CCC(=O)NC2CC(N3CCN(C)CC3)c3ccccc32)N=N1	Z4262887961	yes
C#CCCC1(CCN2CCC(C(=O)NCCc3cccs3)CC2)N=N1	Z4262889403	yes
C#CCCC1(CCC(=O)Nc2c[nH]nc2OCC(F)F)N=N1	Z4264145143	yes
C#CCCC1(CCN2CCC(C(C)O)C2)N=N1	Z4264155931	yes
C#CCCC1(CCN2CCCC(C(=O)OC(C)(C)C)C2)N=N1	Z4264476146	yes
C#CCCC1(CCC(=O)NC2CC2c2cnn(CC(C)C)c2)N=N1	Z4264948886	yes
C#CCCC1(CCC(=O)N2CCCc3c(C(=O)OCC)cnn32)N=N1	Z4265103342	yes
C#CCCC1(CCN[C@@H](c2ccccc2)[C@H](O)c2ccccc2)N=N1	Z4266045873	yes
C#CCCC1(CCN[C@H](c2ccccc2)[C@@H](O)c2ccccc2)N=N1	Z4266163155	yes
C#CCCC1(CCC(=O)NC(C)C2(n3ccnn3)CC2)N=N1	Z4266230756	yes
C#CCCC1(CCN(C)c2ccc(OC)cc2)N=N1	Z4266966867	yes
C#CCCC1(CCN2CCC(N3CCOC3=O)CC2)N=N1	Z4267466793	yes
C#CCCC1(CCC(=O)NCC2CC(n3cncn3)C2)N=N1	Z4267609065	yes
C#CCCC1(CCC(=O)N2CC(O)CC2c2ccc(C(F)(F)F)cc2)N=N1	Z4268776643	yes
C#CCCC1(CCC(=O)N2CCCc3ncc(C(=O)OC)n32)N=N1	Z4270556344	yes
C#CCCC1(CCC(=O)NC2(c3ccc(=O)[nH]c3)CCC2)N=N1	Z4270918530	yes
C#CCCC1(CCC(=O)N2CC(c3cc4n(n3)CCCC4)C2)N=N1	Z4271856427	yes
C#CCCC1(CCC(=O)NCC2Oc3ccc(C(=O)OC)cc3C2C)N=N1	Z4273398933	yes
C#CCCC1(CCC(=O)Nc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)N=N1	Z4282859688	yes
C#CCCC1(CCC(=O)Nc2ccccc2-c2ncc3n2CCCC3)N=N1	Z4282859718	yes
C#CCCC1(CCC(=O)NCc2cc(C(=O)NC)c3n2CCCC3)N=N1	Z4282859726	yes
C#CCCC1(CCC(=O)NCc2ncc(OC)c(=O)[nH]2)N=N1	Z4282859735	yes
C#CCCC1(CCC(=O)Nc2cc(N3CC4CCC3C4)ccc2C)N=N1	Z4282859744	yes
C#CCCC1(CCC(=O)Nc2ccc(-c3c4c(=O)[nH][nH]c(=O)c4cn3C)cc2)N=N1	Z4282859755	yes
C#CCCC1(CCC(=O)Nc2cccc(-c3n[nH]c4c3CCCC4)c2)N=N1	Z4282859758	yes
C#CCCC1(CCC(=O)Nc2ccc3ccn(CCN(C)C)c3c2)N=N1	Z4282859796	yes
C#CCCC1(CCC(=O)NC(C=C)c2cscn2)N=N1	Z4282859811	yes
C#CCCC1(CCC(=O)Nc2c(CC)nn(C)c2-n2nc(C)nc2C)N=N1	Z4282859823	yes
C#CCCC1(CCC(=O)NC2CCN(c3n[nH]c(=O)[nH]3)CC2)N=N1	Z4282859855	yes
C#CCCC1(CCC(=O)NCCC2CCN(C3CCN(C)CC3)CC2)N=N1	Z4282859860	yes
C#CCCC1(CCC(=O)Nc2ccc(F)c(N3CCS(=O)(=O)CC3)c2)N=N1	Z4282859869	yes
C#CCCC1(CCC(=O)Nc2cn(CC(F)F)nc2OC)N=N1	Z4282859881	yes
C#CCCC1(CCC(=O)NC(C)c2ccc(-c3csc(C)n3)cc2)N=N1	Z4282859884	yes
C#CCCC1(CCC(=O)Nc2ncc(CC3CCCO3)s2)N=N1	Z4282859886	yes
C#CCCC1(CCC(=O)NCC(=O)N2CCN(c3ccc(Cl)cc3)CC2)N=N1	Z4282859913	yes
C#CCCC1(CCC(=O)Nc2c(-c3ccccc3)[nH][nH]c2=O)N=N1	Z4282859998	yes
C#CCCC1(CCC(=O)N(C)C(C)c2cccc(N3CCCS3(=O)=O)c2)N=N1	Z4282860063	yes
C#CCCC1(CCC(=O)N2CCCC2c2c(OC)n(C)c3ccccc23)N=N1	Z4282860081	yes
C#CCCC1(CCC(=O)N2CCCC2C(C#N)c2ccccc2)N=N1	Z4282860102	yes
C#CCCC1(CCC(=O)N2CC(F)(c3ccc(F)c(OC)c3)C2)N=N1	Z4282860116	yes
C#CCCC1(CCC(=O)N2CC3(CC(=O)Nc4nccn43)C2)N=N1	Z4282860192	yes
C#CCCC1(CCC(=O)N2CCC3(CC2)CCC(F)(F)C3)N=N1	Z4282860224	yes
C#CCCC1(CCC(=O)N2CCn3c(CCO)nnc3C2)N=N1	Z4282860344	yes
C#CCCC1(CCC(=O)N2CC(OC(C)C(F)(F)F)C2)N=N1	Z4282860472	yes
C#CCCC1(CCC(=O)N2CCC(CCNS(N)(=O)=O)CC2)N=N1	Z4282860573	yes
C#CCCC1(CCC(=O)N(C)CC(=O)Nc2c(C)cc(C)cc2C)N=N1	Z4282860595	yes
C#CCCC1(CCC(=O)N2CC(C)OCC2C(F)(F)F)N=N1	Z4282860706	yes
C#CCCC1(CCC(=O)NNC(=O)CCN2CCN(c3ccccc3)CC2)N=N1	Z4286004085	yes
C#CCCC1(CCC(=O)Nc2ccc(-c3nnc4n3CCCCC4)cc2)N=N1	Z4286026204	yes
C#CCCC1(CCC(=O)Nc2cccc(-c3nnc4n3CCCCC4)c2)N=N1	Z4286057519	yes
C#CCCC1(CCC(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)N=N1	Z4286062281	yes
C#CCCC1(CCC(=O)NCC(c2ccc(OC)cc2)N(C)C)N=N1	Z4286065489	yes
C#CCCC1(CCC(=O)N2CCN(Cc3nc4ccccc4s3)CC2)N=N1	Z4286095289	yes
C#CCCC1(CCC(=O)N2CCN(CC3CCCO3)CC2)N=N1	Z4286099402	yes
C#CCCC1(CCC(=O)N2CCN(CC(=O)Nc3cccc(F)c3)CC2)N=N1	Z4286112747	yes
C#CCCC1(CCC(=O)N2CCN(C(C)c3nc4ccccc4s3)CC2)N=N1	Z4286135860	yes
C#CCCC1(CCC(=O)NCc2cc3c(cc2OCC)CC(C)O3)N=N1	Z4286138001	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)N=N1	Z4286154578	yes
C#CCCC1(CCC(=O)NCCCN2CCN(c3ccc(OC)cc3)CC2)N=N1	Z4286168154	yes
C#CCCC1(CCC(=O)NCC2COc3ccccc3C2)N=N1	Z4286168520	yes
C#CCCC1(CCC(=O)Nc2ccc3c(c2)NC(=O)C(C)O3)N=N1	Z4286180956	yes
C#CCCC1(CCC(=O)Nc2ccccc2C(=O)NCC2CCCO2)N=N1	Z4286195351	yes
C#CCCC1(CCC(=O)N2CCC(C(=O)Nc3ccccc3O)CC2)N=N1	Z4286197839	yes
C#CCCC1(CCC(=O)NCCOc2ccc3ccccc3c2)N=N1	Z4286200923	yes
C#CCCC1(CCC(=O)N2CC=C(n3c(=O)[nH]c4ccccc43)CC2)N=N1	Z4286258482	yes
C#CCCC1(CCC(=O)N2CCC(NS(=O)(=O)c3ccccc3)CC2)N=N1	Z4286266017	yes
C#CCCC1(CCC(=O)NC(c2cccc(OC)c2)c2nccn2C)N=N1	Z4286291732	yes
C#CCCC1(CCC(=O)NC(c2ccc(OC)cc2)c2nccn2C)N=N1	Z4286292516	yes
C#CCCC1(CCC(=O)N2CCN(Cc3cccc4cccnc34)CC2)N=N1	Z4286298850	yes
C#CCCC1(CCC(=O)NCc2ccccc2Cn2ccnc2)N=N1	Z4286314431	yes
C#CCCC1(CCC(=O)NC(c2ccccc2F)c2nccn2C)N=N1	Z4286321740	yes
C#CCCC1(CCC(=O)NC(c2ccccc2OC)c2nccn2C)N=N1	Z4286322019	yes
C#CCCC1(CCC(=O)NC(c2ccccc2)c2ccc3[nH]cnc3c2)N=N1	Z4286338331	yes
C#CCCC1(CCC(=O)N(Cc2nnc(-c3ccccc3)o2)C(C)C)N=N1	Z4286345906	yes
C#CCCC1(CCC(=O)N2CC(O)C(N3CCOCC3)C2)N=N1	Z4286347399	yes
C#CCCC1(CCC(=O)N2CCC3C(C2)NC(=O)N3CCOC)N=N1	Z4286347439	yes
C#CCCC1(CCC(=O)N2CC(C)OC(c3nc(C)no3)C2)N=N1	Z4286347461	yes
C#CCCC1(CCC(=O)N2CC3CS(=O)(=O)CC3(C#N)C2)N=N1	Z4286347518	yes
C#CCCC1(CCC(=O)N(C)CC2OCCC2c2ncn[nH]2)N=N1	Z4286347544	yes
C#CCCC1(CCC(=O)N2CCOC3CS(=O)(=O)CC32)N=N1	Z4286347556	yes
C#CCCC1(CCC(=O)N2CC3CCOC3CC(C)(C)C2)N=N1	Z4286347580	yes
C#CCCC1(CCC(=O)NCc2nnc3c(Cl)cc(C(F)(F)F)cn23)N=N1	Z4286349866	yes
C#CCCC1(CCC(=O)N(CCC)Cc2nc3cc(Cl)ccc3c(=O)[nH]2)N=N1	Z4286355089	yes
C#CCCC1(CCC(=O)Nc2c(C(C)C)n(C)n(-c3ccccc3)c2=O)N=N1	Z4286377509	yes
C#CCCC1(CCC(=O)NCc2nccc3ccccc23)N=N1	Z4286377678	yes
C#CCCC1(CCC(=O)Nc2ccc(-c3nnnn3C3CC3)cc2)N=N1	Z4286385899	yes
C#CCCC1(CCC(=O)N2CCN(Cc3cc(=O)n4ccccc4n3)CC2)N=N1	Z4286393435	yes
C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)N=N1	Z4286396849	yes
C#CCCC1(CCC(=O)N(C)Cc2nc3ccccc3[nH]2)N=N1	Z4286398313	yes
C#CCCC1(CCC(=O)N2CCCC2c2nnc3n2CCCCC3)N=N1	Z4286424367	yes
C#CCCC1(CCC(=O)Nc2ccc(F)c(-c3nnc4n3CCCCC4)c2)N=N1	Z4286427233	yes
C#CCCC1(CCC(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2)N=N1	Z4286522481	yes
C#CCCC1(CCC(=O)NCCCN(C)C2CCCCC2)N=N1	Z4286527651	yes
C#CCCC1(CCC(=O)N2CCN(C(=O)c3cccc4ccccc34)CC2)N=N1	Z4286530865	yes
C#CCCC1(CCC(=O)N2CCCCC2CNC(=O)Nc2ccccc2)N=N1	Z4286554311	yes
C#CCCC1(CCNC(=O)C23COCC2CS(=O)(=O)C3)N=N1	Z4286591172	yes
C#CCCC1(CCNC(=O)c2ncc3cc(Cl)c(F)cc3n2)N=N1	Z4286591189	yes
C#CCCC1(CCNC(=O)C(O)C2CCS(=O)(=O)CC2)N=N1	Z4286591259	yes
C#CCCC1(CCNC(=O)c2c(NC(C)=O)sc(C)c2C)N=N1	Z4286591280	yes
C#CCCC1(CCNC(=O)c2cn(CCO)c(=O)[nH]c2=O)N=N1	Z4286591330	yes
C#CCCC1(CCNC(=O)c2cnoc2-c2ccc(C)s2)N=N1	Z4286591335	yes
C#CCCC1(CCNC(=O)c2cccc3[nH]c(COC)nc23)N=N1	Z4286591399	yes
C#CCCC1(CCNC(=O)Cn2[nH]c(=O)c3ccccc3c2=O)N=N1	Z4286591459	yes
C#CCCC1(CCNC(=O)c2c(C)oc3ncn(CC)c(=O)c23)N=N1	Z4286591493	yes
C#CCCC1(CCNC(=O)c2cc(=O)[nH]c(C3CCOCC3)n2)N=N1	Z4286591505	yes
C#CCCC1(CCNC(=O)C(N2CCOCC2)C23CC4CC(CC(C4)C2)C3)N=N1	Z4286591591	yes
C#CCCC1(CCNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(F)cc2)C3=O)N=N1	Z4286591601	yes
C#CCCC1(CCNC(=O)Cn2nc(C)c3c(-c4cnn(C)c4)ccnc32)N=N1	Z4286591623	yes
C#CCCC1(CCNC(=O)C2CC(N3CC(O)C3)C2)N=N1	Z4286591739	yes
C#CCCC1(CCNC(=O)C2CC(C)c3nc(C)cn3C2)N=N1	Z4286591749	yes
C#CCCC1(CCC(=O)Nc2ccc(Cn3cncn3)cc2)N=N1	Z4286649962	yes
C#CCCC1(CCC(=O)NCc2cccc(Cn3ccnc3C)c2)N=N1	Z4286664964	yes
C#CCCC1(CCC(=O)Nc2ccc(NC(=O)C3CCCO3)cc2)N=N1	Z4286665698	yes
C#CCCC1(CCC(=O)Nc2ccccc2C(=O)N2CCN(C)CC2)N=N1	Z4286679847	yes
C#CCCC1(CCC(=O)Nc2cccc(NC(=O)c3ccncc3)c2)N=N1	Z4286680051	yes
C#CCCC1(CCC(=O)NCc2ccccc2Cn2cncn2)N=N1	Z4286688187	yes
C#CCCC1(CCC(=O)NCCCN2CCN(C)CC2c2ccccc2)N=N1	Z4286691052	yes
